Volcano Name,Max. VEI,Country,Volcanic_Region,Volcano_type,Summit,Year,Latitude_value,Longitude_value
249,1,6,6,1,746.0,1971,34.724,139.394
163,2,14,13,1,2797.0,1971,-39.28,175.57
52,3,21,14,2,3058.0,1971,-1.408,29.2
136,3,10,10,1,2882.0,1971,55.972,160.595
216,1,1,1,3,1717.0,1971,-8.242,115.375
291,2,22,7,3,-2.0,1971,-16.829,168.536
155,2,22,7,7,1334.0,1971,-16.25,168.12
213,3,3,3,12,728.0,1971,12.506,-86.702
82,2,16,7,5,1330.0,1971,-5.525,148.42
191,2,1,1,1,1703.0,1971,-8.542,122.775
41,2,1,1,1,1797.0,1970,2.781,125.407
23,1,13,12,3,311.0,1970,14.002,120.993
301,2,6,6,1,1637.0,1970,39.761,140.799
266,3,45,17,1,2197.0,1970,71.082,-8.155
112,2,10,10,2,3611.0,1970,55.832,160.326
163,1,14,13,1,2797.0,1970,-39.28,175.57
21,1,8,3,5,1916.0,1970,10.83,-85.324
302,3,47,15,3,602.0,1970,-63.001,-60.652
50,2,1,1,5,2885.0,1970,-0.38,100.474
39,1,8,3,1,2697.0,1970,10.2,-84.233
261,2,1,1,1,2145.0,1970,0.686,99.539
191,2,1,1,1,1703.0,1970,-8.542,122.775
87,2,1,1,5,862.0,1970,-8.508,124.13
153,0,14,13,4,-220.0,1970,-35.745,178.478
110,1,33,11,5,1158.0,1970,45.012,147.871
249,1,6,6,1,746.0,1970,34.724,139.394
24,2,14,13,1,294.0,1970,-37.52,177.18
303,0,5,4,4,-312.0,1970,-18.325,-148.525
58,1,13,12,1,2435.0,1970,10.412,123.132
37,2,10,10,1,4754.0,1970,56.056,160.642
209,2,16,7,11,1855.0,1970,-6.137,155.196
82,2,16,7,5,1330.0,1970,-5.525,148.42
17,3,10,10,1,1513.0,1970,54.049,159.443
166,2,22,7,1,1413.0,1970,-16.507,168.346
210,3,30,17,1,1490.0,1970,63.983,-19.666
36,2,6,6,3,1592.0,1970,32.884,131.104
20,1,11,3,1,2130.0,1970,13.434,-88.269
293,3,10,11,1,1328.0,1970,46.042,150.083
18,2,1,1,1,1785.0,1970,1.112,124.737
304,2,6,6,4,11.0,1970,31.888,139.918
249,1,6,6,1,746.0,1970,34.724,139.394
112,1,10,10,2,3611.0,1970,55.832,160.326
31,3,16,7,1,2334.0,1970,-5.05,151.33
216,1,1,1,3,1717.0,1970,-8.242,115.375
213,1,3,3,12,728.0,1969,12.506,-86.702
123,1,6,6,3,169.0,1969,24.751,141.289
85,2,1,1,1,1580.0,1969,1.358,124.792
23,2,13,12,3,311.0,1969,14.002,120.993
9,2,7,7,4,-20.0,1969,-8.991,157.979
58,2,13,12,1,2435.0,1969,10.412,123.132
82,2,16,7,5,1330.0,1969,-5.525,148.42
127,2,22,7,1,797.0,1969,-14.27,167.5
21,2,8,3,5,1916.0,1969,10.83,-85.324
37,2,10,10,1,4754.0,1969,56.056,160.642
251,2,4,9,1,1220.0,1969,52.103,177.602
24,2,14,13,1,294.0,1969,-37.52,177.18
29,1,1,1,1,2084.0,1969,-6.77,107.6
51,2,1,1,1,3800.0,1969,-1.697,101.264
105,2,1,1,1,3428.0,1969,-7.242,109.208
163,2,14,13,1,2797.0,1969,-39.28,175.57
32,2,17,8,1,5672.0,1969,-16.355,-70.903
5,0,4,4,2,1222.0,1969,19.421,-155.287
81,1,19,8,1,5592.0,1969,-23.37,-67.73
39,2,8,3,1,2697.0,1969,10.2,-84.233
21,2,8,3,5,1916.0,1969,10.83,-85.324
303,0,5,4,4,-312.0,1969,-18.325,-148.525
281,2,13,12,6,228.0,1969,19.077,122.202
252,0,4,6,4,-8.0,1969,20.13,145.1
305,2,1,1,1,2096.0,1969,-8.817,121.191
5,0,4,4,2,1222.0,1969,19.421,-155.287
302,3,47,15,3,602.0,1969,-63.001,-60.652
73,1,10,11,1,1103.0,1969,50.686,156.014
12,2,3,3,1,1036.0,1969,12.606,-86.84
306,3,1,1,1,618.0,1969,-8.891,121.641
113,2,14,13,1,1978.0,1969,-39.157,175.632
249,1,6,6,1,746.0,1969,34.724,139.394
123,1,6,6,3,169.0,1969,24.751,141.289
10,3,6,6,1,657.0,1968,30.443,130.217
191,2,1,1,1,1703.0,1968,-8.542,122.775
289,3,4,9,1,1864.0,1968,58.236,-155.1
213,3,3,3,12,728.0,1968,12.506,-86.702
5,0,4,4,2,1222.0,1968,19.421,-155.287
292,0,4,6,4,-217.0,1968,21.93,143.47
160,2,1,1,1,2575.0,1968,-0.979,100.681
5,0,4,4,2,1222.0,1968,19.421,-155.287
113,2,14,13,1,1978.0,1968,-39.157,175.632
209,2,16,7,11,1855.0,1968,-6.137,155.196
307,3,8,3,1,1670.0,1968,10.463,-84.703
249,1,6,6,1,746.0,1968,34.724,139.394
308,1,6,6,5,212.0,1968,27.881,128.223
18,1,1,1,1,1785.0,1968,1.112,124.737
37,3,10,10,1,4754.0,1968,56.056,160.642
112,1,10,10,2,3611.0,1968,55.832,160.326
127,2,22,7,1,797.0,1968,-14.27,167.5
39,1,8,3,1,2697.0,1968,10.2,-84.233
258,2,9,8,1,5660.0,1968,-33.425,-69.797
22,4,12,8,2,1476.0,1968,-0.37,-91.55
309,1,1,1,5,1639.0,1968,-8.77,121.82
310,0,30,17,1,1930.0,1968,64.653,-16.647
22,2,12,8,2,1476.0,1968,-0.37,-91.55
311,1,1,1,1,781.0,1968,-6.73,129.5
56,3,13,12,1,2462.0,1968,13.257,123.685
163,2,14,13,1,2797.0,1968,-39.28,175.57
238,2,16,7,5,1280.0,1968,-5.358,147.12
110,1,33,11,5,1158.0,1968,45.012,147.871
51,2,1,1,1,3800.0,1968,-1.697,101.264
23,2,13,12,3,311.0,1968,14.002,120.993
24,3,14,13,1,294.0,1968,-37.52,177.18
216,2,1,1,3,1717.0,1968,-8.242,115.375
249,1,6,6,1,746.0,1968,34.724,139.394
160,1,1,1,1,2575.0,1968,-0.979,100.681
108,0,32,18,1,3320.0,1968,37.748,14.999
123,1,6,6,3,169.0,1967,24.751,141.289
27,2,15,13,4,43.0,1967,-19.18,-174.87
106,1,1,1,1,1730.0,1967,-7.935,112.314
142,3,4,9,1,3108.0,1967,60.485,-152.742
302,3,47,15,3,602.0,1967,-63.001,-60.652
41,2,1,1,1,1797.0,1967,2.781,125.407
308,1,6,6,5,212.0,1967,27.881,128.223
17,1,10,10,1,1513.0,1967,54.049,159.443
5,0,4,4,2,1222.0,1967,19.421,-155.287
51,2,1,1,1,3800.0,1967,-1.697,101.264
112,2,10,10,2,3611.0,1967,55.832,160.326
160,1,1,1,1,2575.0,1967,-0.979,100.681
75,2,10,11,1,1781.0,1967,50.324,155.461
289,3,4,9,1,1864.0,1967,58.236,-155.1
103,3,1,1,1,3657.0,1967,-8.108,112.922
23,1,13,12,3,311.0,1967,14.002,120.993
154,2,19,8,1,3788.0,1967,-35.653,-70.761
163,1,14,13,1,2797.0,1967,-39.28,175.57
127,2,22,7,1,797.0,1967,-14.27,167.5
155,2,22,7,7,1334.0,1967,-16.25,168.12
29,1,1,1,1,2084.0,1967,-6.77,107.6
64,3,23,14,1,2962.0,1967,-2.764,35.914
312,0,37,14,2,613.0,1967,13.6,40.67
313,0,1,1,1,2850.0,1967,-8.25,118.0
37,1,10,10,1,4754.0,1967,56.056,160.642
259,0,27,4,4,-39.0,1967,-28.98,-140.25
249,1,6,6,1,746.0,1967,34.724,139.394
36,1,6,6,3,1592.0,1967,32.884,131.104
105,2,1,1,1,3428.0,1967,-7.242,109.208
52,2,21,14,2,3058.0,1967,-1.408,29.2
198,2,26,3,1,3763.0,1967,14.473,-90.88
50,1,1,1,5,2885.0,1967,-0.38,100.474
314,0,4,6,1,337.0,1967,20.546,144.893
112,2,10,10,2,3611.0,1967,55.832,160.326
106,1,1,1,1,1730.0,1967,-7.935,112.314
30,2,4,9,1,2857.0,1967,54.756,-163.97
166,3,22,7,1,1413.0,1967,-16.507,168.346
31,2,16,7,1,2334.0,1967,-5.05,151.33
82,2,16,7,5,1330.0,1967,-5.525,148.42
73,1,10,11,1,1103.0,1967,50.686,156.014
1,2,1,1,1,2910.0,1967,-7.54,110.446
20,2,11,3,1,2130.0,1967,13.434,-88.269
39,1,8,3,1,2697.0,1967,10.2,-84.233
10,2,6,6,1,657.0,1966,30.443,130.217
24,3,14,13,1,294.0,1966,-37.52,177.18
21,3,8,3,5,1916.0,1966,10.83,-85.324
315,0,11,3,1,1950.0,1966,13.813,-89.633
142,3,4,9,1,3108.0,1966,60.485,-152.742
85,2,1,1,1,1580.0,1966,1.358,124.792
185,4,1,1,1,1318.0,1966,3.689,125.447
198,3,26,3,1,3763.0,1966,14.473,-90.88
20,2,11,3,1,2130.0,1966,13.434,-88.269
23,3,13,12,3,311.0,1966,14.002,120.993
105,2,1,1,1,3428.0,1966,-7.242,109.208
127,2,22,7,1,797.0,1966,-14.27,167.5
289,0,4,9,1,1864.0,1966,58.236,-155.1
12,1,3,3,1,1036.0,1966,12.606,-86.84
144,1,6,6,3,1499.0,1966,43.384,144.013
51,2,1,1,1,3800.0,1966,-1.697,101.264
18,3,1,1,1,1785.0,1966,1.112,124.737
65,0,24,2,4,-185.0,1966,12.3,-61.64
216,1,1,1,3,1717.0,1966,-8.242,115.375
106,4,1,1,1,1730.0,1966,-7.935,112.314
231,0,4,6,4,-230.0,1966,15.62,145.57
112,2,10,10,2,3611.0,1966,55.832,160.326
163,1,14,13,1,2797.0,1966,-39.28,175.57
74,1,1,1,1,3726.0,1966,-8.42,116.47
209,3,16,7,11,1855.0,1966,-6.137,155.196
9,2,7,7,4,-20.0,1966,-8.991,157.979
50,1,1,1,5,2885.0,1966,-0.38,100.474
6,2,5,5,2,2632.0,1966,-21.244,55.708
78,2,4,9,1,2493.0,1966,55.417,-161.894
297,0,5,4,4,-2515.0,1966,-17.662,-148.586
62,2,1,1,5,1912.0,1966,-8.2,119.07
20,2,11,3,1,2130.0,1966,13.434,-88.269
198,3,26,3,1,3763.0,1966,14.473,-90.88
142,3,4,9,1,3108.0,1966,60.485,-152.742
108,2,32,18,1,3320.0,1966,37.748,14.999
5,0,4,4,2,1222.0,1965,19.421,-155.287
9,2,7,7,4,-20.0,1965,-8.991,157.979
19,2,10,11,1,1496.0,1965,48.092,153.2
249,1,6,6,1,746.0,1965,34.724,139.394
40,3,7,7,1,796.0,1965,-10.386,165.804
196,0,6,6,1,394.0,1965,30.484,140.303
87,1,1,1,5,862.0,1965,-8.508,124.13
65,0,24,2,4,-185.0,1965,12.3,-61.64
29,1,1,1,1,2084.0,1965,-6.77,107.6
83,1,3,3,3,594.0,1965,11.985,-86.165
23,4,13,12,3,311.0,1965,14.002,120.993
127,3,22,7,1,797.0,1965,-14.27,167.5
74,0,1,1,1,3726.0,1965,-8.42,116.47
216,1,1,1,3,1717.0,1965,-8.242,115.375
73,1,10,11,1,1103.0,1965,50.686,156.014
37,3,10,10,1,4754.0,1965,56.056,160.642
316,2,22,7,5,921.0,1965,-13.8,167.47
168,2,38,5,2,2361.0,1965,-11.75,43.38
85,1,1,1,1,1580.0,1965,1.358,124.792
89,3,26,3,5,2569.0,1965,14.382,-90.601
49,1,1,1,3,155.0,1965,-6.102,105.423
101,2,16,7,1,1807.0,1965,-4.08,145.037
112,1,10,10,2,3611.0,1965,55.832,160.326
250,0,27,4,4,-2566.0,1965,-17.436,-113.206
20,2,11,3,1,2130.0,1965,13.434,-88.269
28,2,6,6,5,2568.0,1965,36.406,138.523
17,3,10,10,1,1513.0,1965,54.049,159.443
144,1,6,6,3,1499.0,1965,43.384,144.013
87,1,1,1,5,862.0,1965,-8.508,124.13
41,2,1,1,1,1797.0,1965,2.781,125.407
136,3,10,10,1,2882.0,1965,55.972,160.595
5,0,4,4,2,1222.0,1965,19.421,-155.287
29,1,1,1,1,2084.0,1965,-6.77,107.6
12,1,3,3,1,1036.0,1965,12.606,-86.84
39,2,8,3,1,2697.0,1964,10.2,-84.233
136,1,10,10,1,2882.0,1964,55.972,160.595
6,2,5,5,2,2632.0,1964,-21.244,55.708
53,1,1,1,5,2565.0,1964,-7.2,109.879
82,2,16,7,5,1330.0,1964,-5.525,148.42
172,2,14,13,1,516.0,1964,-29.27,-177.92
212,4,10,10,1,3283.0,1964,56.653,161.36
20,2,11,3,1,2130.0,1964,13.434,-88.269
36,2,6,6,3,1592.0,1964,32.884,131.104
258,2,9,8,1,5660.0,1964,-33.425,-69.797
51,2,1,1,1,3800.0,1964,-1.697,101.264
317,0,27,4,4,-2800.0,1964,-8.27,-107.95
159,2,19,8,1,3125.0,1964,-38.692,-71.729
136,2,10,10,1,2882.0,1964,55.972,160.595
144,1,6,6,3,1499.0,1964,43.384,144.013
289,3,4,9,1,1864.0,1964,58.236,-155.1
36,1,6,6,3,1592.0,1964,32.884,131.104
6,2,5,5,2,2632.0,1964,-21.244,55.708
209,2,16,7,11,1855.0,1964,-6.137,155.196
251,0,4,9,1,1220.0,1964,52.103,177.602
112,2,10,10,2,3611.0,1964,55.832,160.326
311,1,1,1,1,781.0,1964,-6.73,129.5
246,2,4,9,1,1563.0,1964,54.516,-164.65
94,2,19,8,1,2847.0,1964,-39.42,-71.93
155,2,22,7,7,1334.0,1964,-16.25,168.12
60,2,1,1,1,3142.0,1964,-4.016,103.121
87,1,1,1,5,862.0,1964,-8.508,124.13
75,2,10,11,1,1781.0,1964,50.324,155.461
62,2,1,1,5,1912.0,1964,-8.2,119.07
116,2,1,1,1,875.0,1963,-8.32,121.708
30,2,4,9,1,2857.0,1963,54.756,-163.97
85,2,1,1,1,1580.0,1963,1.358,124.792
9,2,7,7,4,-20.0,1963,-8.991,157.979
101,2,16,7,1,1807.0,1963,-4.08,145.037
318,1,6,6,1,1915.0,1963,37.125,139.963
295,0,47,15,1,3794.0,1963,-77.53,167.17
37,1,10,10,1,4754.0,1963,56.056,160.642
36,2,6,6,3,1592.0,1963,32.884,131.104
294,3,30,17,4,283.0,1963,63.416,-20.266
6,2,5,5,2,2632.0,1963,-21.244,55.708
289,3,4,9,1,1864.0,1963,58.236,-155.1
174,2,4,9,10,1252.0,1963,59.363,-153.43
5,0,4,4,2,1222.0,1963,19.421,-155.287
198,3,26,3,1,3763.0,1963,14.473,-90.88
127,2,22,7,1,797.0,1963,-14.27,167.5
216,2,1,1,3,1717.0,1963,-8.242,115.375
155,2,22,7,7,1334.0,1963,-16.25,168.12
5,0,4,4,2,1222.0,1963,19.421,-155.287
51,2,1,1,1,3800.0,1963,-1.697,101.264
219,1,6,6,10,2400.0,1963,36.921,138.036
166,3,22,7,1,1413.0,1963,-16.507,168.346
160,2,1,1,1,2575.0,1963,-0.979,100.681
35,1,18,3,1,3850.0,1963,19.514,-103.62
39,2,8,3,1,2697.0,1963,10.2,-84.233
136,1,10,10,1,2882.0,1963,55.972,160.595
140,1,3,3,1,1700.0,1963,11.538,-85.622
36,1,6,6,3,1592.0,1963,32.884,131.104
48,2,12,8,2,1124.0,1963,-0.83,-91.17
289,3,4,9,1,1864.0,1963,58.236,-155.1
31,2,16,7,1,2334.0,1963,-5.05,151.33
213,1,3,3,12,728.0,1963,12.506,-86.702
236,3,8,3,1,3432.0,1963,9.979,-83.852
73,1,10,11,1,1103.0,1963,50.686,156.014
90,0,12,8,2,1710.0,1963,0.02,-91.35
94,3,19,8,1,2847.0,1963,-39.42,-71.93
59,5,1,1,1,2997.0,1963,-8.343,115.508
101,2,16,7,1,1807.0,1963,-4.08,145.037
219,1,6,6,10,2400.0,1963,36.921,138.036
222,3,4,9,1,1066.0,1963,52.5,-171.252
153,0,14,13,4,-220.0,1963,-35.745,178.478
43,2,1,1,1,1715.0,1962,0.8,127.33
24,3,14,13,1,294.0,1962,-37.52,177.18
5,0,4,4,2,1222.0,1962,19.421,-155.287
244,2,4,9,1,1303.0,1962,54.134,-165.986
136,2,10,10,1,2882.0,1962,55.972,160.595
137,2,6,6,1,775.0,1962,34.094,139.526
112,1,10,10,2,3611.0,1962,55.832,160.326
198,3,26,3,1,3763.0,1962,14.473,-90.88
166,0,22,7,1,1413.0,1962,-16.507,168.346
127,2,22,7,1,797.0,1962,-14.27,167.5
186,3,6,6,1,2077.0,1962,43.418,142.686
234,2,6,6,1,2455.0,1962,36.227,137.587
140,2,3,3,1,1700.0,1962,11.538,-85.622
289,3,4,9,1,1864.0,1962,58.236,-155.1
113,2,14,13,1,1978.0,1962,-39.157,175.632
144,1,6,6,3,1499.0,1962,43.384,144.013
101,2,16,7,1,1807.0,1962,-4.08,145.037
85,1,1,1,1,1580.0,1962,1.358,124.792
213,2,3,3,12,728.0,1962,12.506,-86.702
82,2,16,7,5,1330.0,1962,-5.525,148.42
219,1,6,6,10,2400.0,1962,36.921,138.036
319,0,25,15,4,-55.0,1962,-55.912,-28.167
209,2,16,7,11,1855.0,1962,-6.137,155.196
41,2,1,1,1,1797.0,1962,2.781,125.407
251,3,4,9,1,1220.0,1962,52.103,177.602
249,1,6,6,1,746.0,1962,34.724,139.394
9,2,7,7,4,-20.0,1962,-8.991,157.979
12,1,3,3,1,1036.0,1962,12.606,-86.84
42,1,19,8,1,3977.0,1962,-35.223,-70.568
320,2,30,17,1,1080.0,1961,65.033,-16.783
213,1,3,3,12,728.0,1961,12.506,-86.702
136,3,10,10,1,2882.0,1961,55.972,160.595
279,2,19,8,1,3542.0,1961,-49.019,-73.504
321,2,25,16,2,2060.0,1961,-37.092,-12.28
41,2,1,1,1,1797.0,1961,2.781,125.407
5,1,4,4,2,1222.0,1961,19.421,-155.287
28,2,6,6,5,2568.0,1961,36.406,138.523
155,3,22,7,7,1334.0,1961,-16.25,168.12
186,1,6,6,1,2077.0,1961,43.418,142.686
209,2,16,7,11,1855.0,1961,-6.137,155.196
101,2,16,7,1,1807.0,1961,-4.08,145.037
29,1,1,1,1,2084.0,1961,-6.77,107.6
5,1,4,4,2,1222.0,1961,19.421,-155.287
35,1,18,3,1,3850.0,1961,19.514,-103.62
94,1,19,8,1,2847.0,1961,-39.42,-71.93
15,2,9,8,1,2953.0,1961,-37.856,-71.183
289,2,4,9,1,1864.0,1961,58.236,-155.1
136,2,10,10,1,2882.0,1961,55.972,160.595
85,2,1,1,1,1580.0,1961,1.358,124.792
258,2,9,8,1,5660.0,1961,-33.425,-69.797
75,1,10,11,1,1781.0,1961,50.324,155.461
1,3,1,1,1,2910.0,1961,-7.54,110.446
6,0,5,5,2,2632.0,1961,-21.244,55.708
9,2,7,7,4,-20.0,1961,-8.991,157.979
136,3,10,10,1,2882.0,1961,55.972,160.595
112,2,10,10,2,3611.0,1961,55.832,160.326
22,2,12,8,2,1476.0,1961,-0.37,-91.55
89,2,26,3,5,2569.0,1961,14.382,-90.601
5,1,4,4,2,1222.0,1961,19.421,-155.287
41,2,1,1,1,1797.0,1961,2.781,125.407
5,1,4,4,2,1222.0,1961,19.421,-155.287
92,3,19,8,1,1974.0,1961,-41.33,-72.618
134,2,10,10,3,1799.0,1961,52.559,158.03
82,2,16,7,5,1330.0,1960,-5.525,148.42
105,2,1,1,1,3428.0,1960,-7.242,109.208
206,2,10,10,5,2288.0,1960,52.449,158.196
37,3,10,10,1,4754.0,1960,56.056,160.642
322,2,19,8,1,6142.0,1960,-21.888,-68.391
323,2,19,8,1,6071.0,1960,-18.42,-69.092
114,2,10,11,3,742.0,1960,46.532,150.871
152,3,4,9,2,1073.0,1960,53.43,-168.13
318,1,6,6,1,1915.0,1960,37.125,139.963
213,3,3,3,12,728.0,1960,12.506,-86.702
324,2,10,11,1,1172.0,1960,47.35,152.475
155,1,22,7,7,1334.0,1960,-16.25,168.12
144,1,6,6,3,1499.0,1960,43.384,144.013
36,1,6,6,3,1592.0,1960,32.884,131.104
19,3,10,11,1,1496.0,1960,48.092,153.2
31,2,16,7,1,2334.0,1960,-5.05,151.33
304,2,6,6,4,11.0,1960,31.888,139.918
187,0,22,7,1,833.0,1960,-16.68,168.37
51,2,1,1,1,3800.0,1960,-1.697,101.264
258,2,9,8,1,5660.0,1960,-33.425,-69.797
42,1,19,8,1,3977.0,1960,-35.223,-70.568
166,3,22,7,1,1413.0,1960,-16.507,168.346
181,0,6,6,1,796.0,1960,29.638,129.714
78,2,4,9,1,2493.0,1960,55.417,-161.894
325,2,9,8,1,6070.0,1960,-33.789,-69.895
150,3,12,8,1,3562.0,1960,-0.077,-77.656
129,3,19,8,1,2236.0,1960,-40.59,-72.117
326,2,16,7,1,685.0,1960,-3.613,144.818
17,3,10,10,1,1513.0,1960,54.049,159.443
136,2,10,10,1,2882.0,1960,55.972,160.595
64,3,23,14,1,2962.0,1960,-2.764,35.914
87,2,1,1,5,862.0,1960,-8.508,124.13
312,0,37,14,2,613.0,1960,13.6,40.67
36,2,6,6,3,1592.0,1960,32.884,131.104
5,2,4,4,2,1222.0,1960,19.421,-155.287
6,2,5,5,2,2632.0,1960,-21.244,55.708
279,2,19,8,1,3542.0,1959,-49.019,-73.504
101,2,16,7,1,1807.0,1959,-4.08,145.037
49,2,1,1,3,155.0,1959,-6.102,105.423
24,2,14,13,1,294.0,1959,-37.52,177.18
81,2,19,8,1,5592.0,1959,-23.37,-67.73
5,2,4,4,2,1222.0,1959,19.421,-155.287
42,1,19,8,1,3977.0,1959,-35.223,-70.568
108,3,32,18,1,3320.0,1959,37.748,14.999
249,1,6,6,1,746.0,1959,34.724,139.394
258,2,9,8,1,5660.0,1959,-33.425,-69.797
136,1,10,10,1,2882.0,1959,55.972,160.595
291,2,22,7,3,-2.0,1959,-16.829,168.536
186,1,6,6,1,2077.0,1959,43.418,142.686
36,1,6,6,3,1592.0,1959,32.884,131.104
327,0,4,6,4,-598.0,1959,21.765,143.71
323,2,19,8,1,6071.0,1959,-18.42,-69.092
325,2,9,8,1,6070.0,1959,-33.789,-69.895
310,1,30,17,1,1930.0,1959,64.653,-16.647
71,2,10,10,6,2899.0,1959,53.589,159.15
304,0,6,6,4,11.0,1959,31.888,139.918
112,2,10,10,2,3611.0,1959,55.832,160.326
209,2,16,7,11,1855.0,1959,-6.137,155.196
154,2,12,8,2,1640.0,1959,-0.92,-91.408
101,2,16,7,1,1807.0,1959,-4.08,145.037
308,2,6,6,5,212.0,1959,27.881,128.223
113,2,14,13,1,1978.0,1959,-39.157,175.632
163,1,14,13,1,2797.0,1959,-39.28,175.57
144,1,6,6,3,1499.0,1959,43.384,144.013
155,2,22,7,7,1334.0,1959,-16.25,168.12
326,2,16,7,1,685.0,1959,-3.613,144.818
258,2,9,8,1,5660.0,1959,-33.425,-69.797
108,1,32,18,1,3320.0,1959,37.748,14.999
6,2,5,5,2,2632.0,1959,-21.244,55.708
54,2,6,6,2,1700.0,1959,31.934,130.862
207,2,40,14,1,4095.0,1959,4.203,9.17
249,1,6,6,1,746.0,1959,34.724,139.394
37,1,10,10,1,4754.0,1959,56.056,160.642
55,1,6,6,1,2165.0,1958,36.618,138.528
84,2,15,13,3,515.0,1958,-19.75,-175.07
136,2,10,10,1,2882.0,1958,55.972,160.595
24,1,14,13,1,294.0,1958,-37.52,177.18
9,0,7,7,4,-20.0,1958,-8.991,157.979
155,2,22,7,7,1334.0,1958,-16.25,168.12
108,1,32,18,1,3320.0,1958,37.748,14.999
150,3,12,8,1,3562.0,1958,-0.077,-77.656
94,1,19,8,1,2847.0,1958,-39.42,-71.93
113,2,14,13,1,1978.0,1958,-39.157,175.632
50,1,1,1,5,2885.0,1958,-0.38,100.474
291,2,22,7,3,-2.0,1958,-16.829,168.536
186,1,6,6,1,2077.0,1958,43.418,142.686
28,2,6,6,5,2568.0,1958,36.406,138.523
49,2,1,1,3,155.0,1958,-6.102,105.423
187,2,22,7,1,833.0,1958,-16.68,168.37
22,2,12,8,2,1476.0,1958,-0.37,-91.55
105,2,1,1,1,3428.0,1958,-7.242,109.208
326,2,16,7,1,685.0,1958,-3.613,144.818
152,3,4,9,2,1073.0,1958,53.43,-168.13
52,2,21,14,2,3058.0,1958,-1.408,29.2
112,2,10,10,2,3611.0,1958,55.832,160.326
283,2,1,1,1,1299.0,1958,1.352,124.865
153,0,14,13,4,-220.0,1958,-35.745,178.478
62,1,1,1,5,1912.0,1958,-8.2,119.07
211,1,33,11,1,1124.0,1958,45.389,148.838
304,0,6,6,4,11.0,1958,31.888,139.918
39,2,8,3,1,2697.0,1958,10.2,-84.233
50,1,1,1,5,2885.0,1958,-0.38,100.474
6,2,5,5,2,2632.0,1958,-21.244,55.708
75,2,10,11,1,1781.0,1958,50.324,155.461
136,1,10,10,1,2882.0,1958,55.972,160.595
37,1,10,10,1,4754.0,1958,56.056,160.642
78,2,4,9,1,2493.0,1958,55.417,-161.894
82,2,16,7,5,1330.0,1958,-5.525,148.42
105,2,1,1,1,3428.0,1958,-7.242,109.208
249,1,6,6,1,746.0,1958,34.724,139.394
326,2,16,7,1,685.0,1958,-3.613,144.818
144,1,6,6,3,1499.0,1958,43.384,144.013
85,2,1,1,1,1580.0,1958,1.358,124.792
64,1,23,14,1,2962.0,1958,-2.764,35.914
31,2,16,7,1,2334.0,1958,-5.05,151.33
136,1,10,10,1,2882.0,1958,55.972,160.595
258,2,9,8,1,5660.0,1958,-33.425,-69.797
52,0,21,14,2,3058.0,1957,-1.408,29.2
24,2,14,13,1,294.0,1957,-37.52,177.18
328,3,10,11,3,624.0,1957,46.925,151.95
326,1,16,7,1,685.0,1957,-3.613,144.818
329,1,10,11,1,956.0,1957,47.77,153.02
36,2,6,6,3,1592.0,1957,32.884,131.104
330,2,41,16,1,1041.0,1957,38.576,-28.713
213,2,3,3,12,728.0,1957,12.506,-86.702
6,2,5,5,2,2632.0,1957,-21.244,55.708
155,1,22,7,7,1334.0,1957,-16.25,168.12
108,2,32,18,1,3320.0,1957,37.748,14.999
249,1,6,6,1,746.0,1957,34.724,139.394
331,1,48,14,1,3696.0,1957,-1.458,29.485
136,2,10,10,1,2882.0,1957,55.972,160.595
37,1,10,10,1,4754.0,1957,56.056,160.642
289,2,4,9,1,1864.0,1957,58.236,-155.1
220,1,6,6,1,1366.0,1957,39.964,140.757
62,1,1,1,5,1912.0,1957,-8.2,119.07
285,2,29,8,1,4650.0,1957,2.32,-76.4
75,2,10,11,1,1781.0,1957,50.324,155.461
35,1,18,3,1,3850.0,1957,19.514,-103.62
304,0,6,6,4,11.0,1957,31.888,139.918
36,1,6,6,3,1592.0,1957,32.884,131.104
123,1,6,6,3,169.0,1957,24.751,141.289
140,2,3,3,1,1700.0,1957,11.538,-85.622
332,2,1,1,1,3008.0,1957,-6.77,106.965
144,1,6,6,3,1499.0,1957,43.384,144.013
198,3,26,3,1,3763.0,1957,14.473,-90.88
105,2,1,1,1,3428.0,1957,-7.242,109.208
9,0,7,7,4,-20.0,1957,-8.991,157.979
108,2,32,18,1,3320.0,1957,37.748,14.999
29,1,1,1,1,2084.0,1957,-6.77,107.6
71,2,10,10,6,2899.0,1956,53.589,159.15
36,1,6,6,3,1592.0,1956,32.884,131.104
143,3,10,10,1,3430.0,1956,53.321,158.712
62,1,1,1,5,1912.0,1956,-8.2,119.07
101,3,16,7,1,1807.0,1956,-4.08,145.037
163,1,14,13,1,2797.0,1956,-39.28,175.57
52,1,21,14,2,3058.0,1956,-1.408,29.2
181,2,6,6,1,796.0,1956,29.638,129.714
286,1,5,2,1,1467.0,1956,16.044,-61.664
94,1,19,8,1,2847.0,1956,-39.42,-71.93
112,2,10,10,2,3611.0,1956,55.832,160.326
289,2,4,9,1,1864.0,1956,58.236,-155.1
36,2,6,6,3,1592.0,1956,32.884,131.104
285,2,29,8,1,4650.0,1956,2.32,-76.4
209,2,16,7,11,1855.0,1956,-6.137,155.196
333,0,5,7,1,177.0,1956,-22.33,171.32
4,2,1,1,1,2329.0,1956,-7.942,112.95
186,1,6,6,1,2077.0,1956,43.418,142.686
